name,band,telescope,exptime,jd,date,field,flat,dark,tdiff_flat,tdiff_dark,zp,zperr,maglim5,maglim3,savename,raw_filename,Unnamed: 0
GAIA208-0001_r,r,B&C,60,2460188.0418144674,2023-08-31T13:00:12.77,GAIA208,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460053_60s.fits.gz,1.0418144674040375,134.1002076775767,25.0,0.033,17.092,17.643,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA208-0001_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/GAIA208-0001_r.fit,0.0
NGC_7020-0002_r,i,B&C,300,2460186.947065046,2023-08-30T10:43:46.42,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0529349539428949,4.579004462808371,25.0,0.046,17.722,18.263,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0002_r.fit,0.0
GAIA704-0003_g,g,B&C,180,2460189.852275348,2023-09-02T08:27:16.59,GAIA704,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460123_180s.fits.gz,1.1477246526628733,66.8029753472656,25.0,0.057,18.536,19.076,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA704-0003_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/GAIA704-0003_g.fit,0.0
NGC_1365-0006_r,r,B&C,300,2460187.14906632,2023-08-30T15:34:39.33,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1490663196891546,4.377003189176321,25.0,0.037,18.473,19.023,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0006_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0006_r.fit,0.0
GAIA208-0002_r,r,B&C,60,2460189.946283565,2023-09-02T10:42:38.90,GAIA208,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460053_60s.fits.gz,1.053716435097158,136.0046767750755,25.0,0.037,17.747,18.288,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA208-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/GAIA208-0002_r.fit,0.0
GAIA208-0003_r,r,B&C,120,2460188.0497731483,2023-08-31T13:11:40.40,GAIA208,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,1.0497731482610106,3.5237210211344063,25.0,0.044,17.495,18.042,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA208-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/GAIA208-0003_r.fit,0.0
NGC1399-0002_r,r,B&C,300,2460188.1390957176,2023-08-31T15:20:17.87,NGC1399,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.139095717575401,3.3869737912900746,25.0,0.041,17.641,18.199,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1399-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC1399-0002_r.fit,0.0
M16-0001_g,g,B&C,300,2460186.8153877314,2023-08-30T07:34:09.50,M16,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1846122685819864,4.710681777447462,25.0,0.102,17.548,18.002,/home/phys/astronomy/rri38/reduction/BC/cal/M16-0001_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/M16-0001_g.fit,0.0
NGC1316-0002_r,r,B&C,300,2460188.105212732,2023-08-31T14:31:30.38,NGC1316,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1052127312868834,3.4208567775785923,25.0,0.047,17.582,18.148,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1316-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC1316-0002_r.fit,0.0
SN2023OXN-0001_r,r,B&C,300,2460189.9071046296,2023-09-02T09:46:13.84,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0928953704424202,1.618964879307896,25.0,1.265,16.994,17.247,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0001_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/SN2023OXN-0001_r.fit,0.0
BC3238-0002,g,B&C,180,2460182.843270024,2023-08-26T08:14:18.53,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460123_180s.fits.gz,4.156729976646602,59.79397002328187,25.0,0.06,17.868,18.416,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0002_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0002.fit,0.0
SN2023OXN-0008_g,g,B&C,300,2460187.954075926,2023-08-31T10:53:52.16,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9540759259834886,3.571993582881987,25.0,0.064,17.734,18.291,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0008_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0008_g.fit,0.0
SN2023OXN-0003_g,g,B&C,300,2460189.924865741,2023-09-02T10:11:48.40,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0751342591829598,1.6012037680484354,25.0,0.065,19.208,19.761,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0003_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/SN2023OXN-0003_g.fit,0.0
SN2023OXN-0006_g,g,B&C,300,2460187.9327744213,2023-08-31T10:23:11.71,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9327744212932884,3.593295087572187,25.0,0.062,17.853,18.417,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0006_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0006_g.fit,0.0
NGC_6822-0001_i,i,B&C,120,2460187.026810301,2023-08-30T12:38:36.41,NGC 6822,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.026810301002115,4.546683868393302,25.0,0.049,17.364,17.918,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_6822-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 6822-0001_i.fit,0.0
NGC_1365-0002_r,r,B&C,300,2460187.079128588,2023-08-30T13:53:56.71,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0791285880841314,4.446940920781344,25.0,0.037,17.818,18.37,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0002_r.fit,0.0
GAIA704-0002_r,r,B&C,180,2460189.8479408566,2023-09-02T08:21:02.09,GAIA704,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460123_180s.fits.gz,1.152059143409133,66.79864085651934,25.0,0.92,17.372,17.7,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA704-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/GAIA704-0002_r.fit,0.0
SN2023OXN-0007_r,r,B&C,300,2460187.9469613424,2023-08-31T10:43:37.46,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9469613423570992,3.5791081665083766,25.0,0.047,17.813,18.37,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0007_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0007_r.fit,0.0
NGC300-0002_i,i,B&C,300,2460188.0783068286,2023-08-31T13:52:45.71,NGC300,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0783068286255002,3.4477626802399755,25.0,0.158,17.178,17.738,/home/phys/astronomy/rri38/reduction/BC/cal/NGC300-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC300-0002_i.fit,0.0
SN2023OXN-0006_r,r,B&C,300,2460187.9363123844,2023-08-31T10:28:17.39,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9363123844377697,3.589757124427706,25.0,0.044,17.952,18.508,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0006_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0006_r.fit,0.0
M16-0002_r,r,B&C,300,2460186.8260445604,2023-08-30T07:49:30.25,M16,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1739554395899176,4.700024948455393,25.0,0.06,16.439,16.734,/home/phys/astronomy/rri38/reduction/BC/cal/M16-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/M16-0002_r.fit,0.0
BC3238-0001,r,B&C,180,2460182.840878588,2023-08-26T08:10:51.91,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460123_180s.fits.gz,4.159121411852539,59.791578588075936,25.0,0.042,17.879,18.433,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0001_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0001.fit,0.0
NGC300-0003_r,r,B&C,300,2460188.1658375,2023-08-31T15:58:48.36,NGC300,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1658374997787178,3.360232009086758,25.0,0.816,16.441,16.91,/home/phys/astronomy/rri38/reduction/BC/cal/NGC300-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC300-0003_r.fit,0.0
NGC_7020-0002_i,r,B&C,300,2460186.943529977,2023-08-30T10:38:40.99,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0564700230024755,4.582539531867951,25.0,0.045,17.901,18.449,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0002_i.fit,0.0
NGC_6822-0004_i,i,B&C,120,2460187.039998148,2023-08-30T12:57:35.84,NGC 6822,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.0399981481023132,4.533496021293104,25.0,0.053,17.36,17.913,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_6822-0004_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 6822-0004_i.fit,0.0
BC3238-0053,g,B&C,120,2460183.0474137734,2023-08-26T13:08:16.55,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,3.952586226630956,8.526080396026373,25.0,0.052,17.353,17.898,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0053_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0053.fit,0.0
SN2023oxn-0001_i,i,B&C,300,2460190.8842702545,2023-09-03T09:13:20.95,SN2023oxn,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,3.884270254522562,0.6417992543429136,25.0,0.066,16.86,17.406,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023oxn-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/SN2023oxn-0001_i.fit,0.0
SN2023oxn-0003_r,r,B&C,300,2460190.902031366,2023-09-03T09:38:55.51,SN2023oxn,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0979686342179775,0.6240381430834532,25.0,0.057,17.642,18.18,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023oxn-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/SN2023oxn-0003_r.fit,0.0
NGC_7020-0001_i,r,B&C,300,2460186.932883217,2023-08-30T10:23:21.11,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0671167825348675,4.593186291400343,25.0,0.041,17.871,18.417,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0001_i.fit,0.0
BC3238-0057,r,B&C,120,2460183.0532810185,2023-08-26T13:16:43.48,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,3.946718981489539,8.520213150884956,25.0,0.072,17.662,18.207,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0057_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0057.fit,0.0
NGC1399-0003_i,i,B&C,300,2460188.153279745,2023-08-31T15:40:43.37,NGC1399,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1532797454856336,3.372789763379842,25.0,0.045,17.408,17.966,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1399-0003_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC1399-0003_i.fit,0.0
NGC1512-0002_i,i,B&C,120,2460191.0892989584,2023-09-03T14:08:35.43,NGC1512,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,4.089298958424479,0.4841952109709382,25.0,0.071,17.646,18.187,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1512-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/NGC1512-0002_i.fit,0.0
NGC_1365-0006_i,i,B&C,300,2460187.156198032,2023-08-30T15:44:55.51,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1561980322003364,4.369871476665139,25.0,0.054,18.418,18.964,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0006_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0006_i.fit,0.0
GAIA704-0003_i,i,B&C,180,2460189.856567245,2023-09-02T08:33:27.41,GAIA704,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460123_180s.fits.gz,2.85656724544242,66.8072672453709,25.0,0.806,17.369,17.734,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA704-0003_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/GAIA704-0003_i.fit,0.0
NGC_7020-0003_r,i,B&C,300,2460186.957714584,2023-08-30T10:59:06.54,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0422854167409241,4.5683549256064,25.0,0.047,17.723,18.265,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0003_r.fit,0.0
NGC_1269-0003_r,r,B&C,120,2460187.2390313656,2023-08-30T17:44:12.31,NGC 1269,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.2390313656069338,4.334462803788483,25.0,0.041,18.112,18.671,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1269-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1269-0003_r.fit,0.0
NGC300-0004_i,i,B&C,300,2460188.187154051,2023-08-31T16:29:30.11,NGC300,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1871540509164331,3.3389154579490423,25.0,0.303,17.034,17.589,/home/phys/astronomy/rri38/reduction/BC/cal/NGC300-0004_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC300-0004_i.fit,0.0
SN2023OXN-0002_g,g,B&C,300,2460187.8628244214,2023-08-31T08:42:28.03,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.8628244213759899,3.6632450874894857,25.0,0.059,17.792,18.355,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0002_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0002_g.fit,0.0
NGC_1365-0004_g,g,B&C,300,2460187.119065625,2023-08-30T14:51:27.27,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1190656251274049,4.407003883738071,25.0,0.059,17.75,18.298,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0004_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0004_g.fit,0.0
NGC6438-0001_r,r,B&C,300,2460187.7985601854,2023-08-31T07:09:55.60,NGC6438,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.7985601853579283,3.7275093235075474,25.0,0.223,17.519,18.065,/home/phys/astronomy/rri38/reduction/BC/cal/NGC6438-0001_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC6438-0001_r.fit,0.0
NGC1399-0001_i,i,B&C,300,2460188.1319827545,2023-08-31T15:10:03.31,NGC1399,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1319827544502914,3.3940867544151843,25.0,0.05,17.502,18.066,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1399-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC1399-0001_i.fit,0.0
NGC1512-0002_r,r,B&C,120,2460191.087847801,2023-09-03T14:06:30.05,NGC1512,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.087847800925374,0.4856463684700429,25.0,0.06,17.929,18.469,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1512-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/NGC1512-0002_r.fit,0.0
NGC_1365-0005_g,g,B&C,300,2460187.129786111,2023-08-30T15:06:53.52,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1297861109487712,4.396283397916704,25.0,0.066,17.769,18.316,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0005_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0005_g.fit,0.0
SN2023qov-0001_i,i,B&C,300,2460190.8468925925,2023-09-03T08:19:31.52,SN2023qov,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,3.84689259249717,0.6791769163683057,25.0,0.056,17.943,18.49,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023qov-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/SN2023qov-0001_i.fit,0.0
BC3238-0003,i,B&C,180,2460182.845503125,2023-08-26T08:17:31.47,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460123_180s.fits.gz,4.154496875125915,59.79620312480256,25.0,0.048,17.52,18.074,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0003_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0003.fit,0.0
BC3238-0047,r,B&C,120,2460183.032164236,2023-08-26T12:46:18.99,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,3.967835763935,8.541329933330417,25.0,0.206,17.167,17.691,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0047_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0047.fit,0.0
NGC_7020-0003_g,g,B&C,300,2460186.9506443287,2023-08-30T10:48:55.67,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.049355671275407,4.575425180140883,25.0,0.073,18.264,18.796,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0003_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0003_g.fit,0.0
NGC_6822-0002_g,g,B&C,120,2460187.028304051,2023-08-30T12:40:45.47,NGC 6822,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.0283040511421859,4.545190118253231,25.0,0.056,17.514,18.072,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_6822-0002_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 6822-0002_g.fit,0.0
NGC_1269-0004_i,i,B&C,120,2460187.244880671,2023-08-30T17:52:37.69,NGC 1269,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.2448806711472571,4.32861349824816,25.0,0.046,17.944,18.508,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1269-0004_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1269-0004_i.fit,0.0
NGC_1269-0004_r,r,B&C,120,2460187.24342882,2023-08-30T17:50:32.25,NGC 1269,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.2434288193471729,4.330065350048244,25.0,0.052,17.935,18.463,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1269-0004_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1269-0004_r.fit,0.0
NGC_6822-0004_g,g,B&C,120,2460187.03709456,2023-08-30T12:53:24.97,NGC 6822,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.0370945599861443,4.536399609409273,25.0,0.07,17.227,17.785,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_6822-0004_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 6822-0004_g.fit,0.0
NGC_1365-0007_g,g,B&C,300,2460187.1633746526,2023-08-30T15:55:15.57,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1633746526204049,4.362694856245071,25.0,0.063,18.209,18.744,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0007_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0007_g.fit,0.0
